id,alim_nom_fr,portions,quantities
53358ff1-5c92-4b6f-85f7-ced9baf5ba66,Fromage à pâte ferme environ 27% MG type Maasdam,Tranche,30g
a840852d-ad4c-4434-b00f-86c436f1a550,Morbier,Part,30g
87c34453-eb8e-4ba2-bb5e-859752c05f7e,"Haricot flageolet, bouilli/cuit à l'eau",Portion,100g
a068c0b1-2682-4a14-bb0b-dfb724b6a9c1,"Mil entier, cru",Cuillère à soupe,20g
34b8c17c-d1f6-4a62-ac66-b40cf45a6dfa,"Quinoa, cru",Cuillère à soupe,20g
7a21c42b-0762-4104-9587-aa69083f8966,"Sarrasin entier, cru",Cuillère à soupe,20g
b88313a0-8175-4b49-915f-29e0b0be9b69,Raclette (fromage),Tranche,30g
c5dacacd-57d6-44f2-9b58-1034953bde7a,"Camembert, sans précision",Part,30g
0b649fba-3e4c-47e1-a1b1-d5df764b1c5d,"Boeuf, rosbif, rôti/cuit au four",Tranche,100g
d1ec3243-4cfc-41ea-b700-364cfaa16374,Rillettes de Tours,Portion,30g
0ad8869b-2d1c-4c0a-9b8b-1ce50b8b7188,"Lasagnes ou cannellonis aux légumes, préemballés, cuits",Part,200g
91a82040-1fb7-48e1-9a28-4c7b917f80ef,Rillettes d'oie,Portion,30g
d8095148-fd7a-4b9a-9e82-0f2778cf6abe,Cidre brut,Verre,200ml
713518ad-a4f4-4432-b89b-3f6f1ae5ef25,"Jambon cru, fumé, allégé en matière grasse",Tranche,30g
29f4b869-ac0c-4dad-8eeb-c867bcab6811,Pâté de lapin,Portion,30g
70c1b14f-d89a-45a6-9bf6-5f99be1d7f62,Saucisse de langue à la pistache,Saucisse,50g
ee4363ee-f042-4cb7-b5b2-19269266ba85,Pâté de foie d'oie,Portion,30g
a18850ae-73aa-4273-98e9-fcf97bdcc99f,"Pâté de foie de porc, supérieur",Portion,30g
f458812c-d0ea-447e-b74e-90bd8a048324,"Saucisson de Paris, fumé",Tranche,30g
c0eb4157-c6a3-4b46-a12d-38be295dc1f9,"Lardon nature, cuit",Portion,30g
10d37582-8ab1-4844-92b5-2da3dc82cba3,Oreille de porc demi-sel,Oreille,100g
81108880-df37-4ca4-9edc-92291a014fee,"Cervelas à l'ail, pur porc",Tranche,30g
13a31b5e-86a9-4c94-b8aa-e903672460f3,Pâté au poivre vert,Portion,30g
476e15f3-438b-4381-98bd-64edc364a415,Museau de boeuf,Portion,100g
7c191759-133a-4399-8212-becbb6357df5,"Riz basmati, cuit, non salé",Portion,100g
f69b84ce-3ec6-403d-b693-dec98ac3ab63,"Potimarron, pulpe, cru",Portion,100g
332ab469-8ca8-43a1-bc5e-344cda45ed85,"Haricot beurre, cru",Poignée,100g
67661e5d-ff23-4077-a119-8693eb33cbbf,"Salsifis noir, ou scorsonère d'Espagne, cru",Portion,100g
d9739575-7c0e-44e4-9534-e492bbc11947,"Asperge, blanche ou violette, pelée, crue",Portion,100g
96239597-b7e5-4b6e-accb-cff4f782bf2e,Compote de pomme,Portion,100g
3bb9d293-8da6-4586-9c8d-c140cb1aa5b1,"Banane plantain, crue",Banane,100g
fdedf620-c3b3-4a09-9244-fc28a2720f4f,"Chayote ou christophine ou chouchou, bouillie/cuite à l'eau",Portion,100g
38611126-c4d4-4927-9c7a-fb10f3c8012a,"Cardon, cuit",Portion,100g
60a55439-3ced-4856-bc4e-afd3d9aa1d82,"Riz complet, cuit, non salé",Portion,100g
2cdbe9e0-9ae8-436e-b1bf-bc47e8e91337,"Sauce au fromage pour risotto ou pâtes, préemballée",Cuillère à soupe,30g
81b8cbbb-24d4-4f92-b781-6d8d28cac36f,"Jambon cuit, de Paris, découenné dégraissé",Tranche,30g
77f8b50d-3df8-4bd2-8878-ac503f7ebabe,"Courge hokkaïdo, pulpe, crue",Portion,100g
b20d04e9-639c-4b47-b983-5e01c9a9c0ed,"Courge melonnette, pulpe, crue",Portion,100g
b17a87f8-3af9-4872-a31a-5d99999d06aa,"Veau, escalope, crue",Escalope,100g
cefd33a2-db0d-4c22-bddb-c6872b326ec4,"Riz blanc, cru",Cuillère à soupe,20g
ea65767a-2c71-4a10-9b02-fd1b24bf3442,"Pain, baguette ou boule, aux céréales et graines, artisanal",Tranche,30g
4d55a47b-b735-4799-86b4-c8a59d116590,"Muffin anglais, complet, petit pain spécial, préemballé",Muffin,50g
ec565b58-3760-4fbb-97ac-544afbf630ff,"Muffin anglais, petit pain spécial, préemballé",Muffin,50g
0c0adf42-2d2a-4819-b8f7-6a2b7a6ee0f9,"Pain pour hamburger ou hot dog (bun), préemballé",Bun,50g
22d6f07a-beef-4d03-b0f9-15d1c04fbfd4,"Pain pour hamburger ou hot dog (bun), complet, préemballé",Bun,50g
f67d6f7f-1bf6-4620-8c1d-890a5d4dc2af,"Tortilla souple (à garnir), à base de maïs",Tortilla,30g
3e5a23c7-c616-4401-9877-0ccccb20ab02,Pain blanc maison (avec farine pour machine à pain),Tranche,30g
9f1d1157-21cc-4be3-892f-1117808fe054,"Boeuf, entrecôte, partie maigre, grillée/poêlée",Tranche,100g
02de70b2-ce1f-4828-983b-a57c3474bd4c,"Boeuf, faux-filet, grillé/poêlé",Tranche,100g
dcaff8cc-31c9-4429-ab94-c0e797aac906,"Boeuf, plat de côtes, braisé",Portion,100g
5934698a-ce95-454d-972b-4632e279b3d9,"Boeuf, steak haché 5% MG, cuit",Steak,100g
29ac9f96-bcf1-4aa9-a32e-fcf310c89b0d,"Boeuf, steak haché 10% MG, cuit",Steak,100g
01fde2b3-d52c-4fdb-993d-42f1ad6723c3,"Boeuf, steak haché 15% MG, cuit",Steak,100g
6758fea7-1163-4431-9842-6c0f96dedee3,"Boeuf, steak haché 20% MG, cuit",Steak,100g
25230f8a-f5f6-45de-9dad-820579f9ed63,"Boeuf, steak haché, cuit (aliment moyen)",Steak,100g
78ae82ed-019e-4bd7-8db0-f383ec990235,"Boeuf, paleron, braisé ou bouilli",Portion,100g
82ca60d5-d09f-483f-a89d-fe7a579ea7f8,"Porc, viande, cuite (aliment moyen)",Portion,100g
5be8f14a-f68a-4fd6-b4fe-3ba7f006cd9f,"Porc, longe, cuite",Tranche,100g
0b7c3d6c-081a-41a3-b32a-61e91038c8ed,"Porc, épaule, cuite",Portion,100g
20479411-0e5c-4597-b234-29fbaa979dd7,"Poulet, cuisse, viande et peau, rôtie/cuite au four",Cuisse,150g
06737c35-80e3-454d-95aa-5eb5f7cfa8b2,"Foie, lapin, cru",Portion,100g
1e4d1772-0c3f-4aaf-9b13-dc538c7033f7,"Foie, poulet, cru",Portion,100g
0795b501-784d-48e2-b3ff-d3c34fdfe0b4,"Foie, dinde, cru",Portion,100g
56840da3-153d-4a54-8a2a-163f7802dba3,"Foie, porc, cru",Portion,100g
da3e2d17-4d1d-4729-a27f-c33068038fa5,Rillettes du Mans,Portion,30g
43ebada5-cc9a-4527-ae9c-5eb4c1fba9c0,Haché de volaille,Portion,100g
9f7b0a55-73ab-45ea-88ac-92fccfa1327a,"Rôti de volaille en salaison, cuit",Tranche,100g
a14b3bae-3e53-4d32-8902-b015dce7b258,Chorizo,Tranche,30g
c7b92a4d-ffac-404d-9ac8-0f768331276c,"Chorizo supérieur, doux ou fort, type saucisse sèche",Tranche,30g
a3935a9e-84a8-42c3-b773-d222991e65c8,"Chorizo supérieur, doux ou fort, type charcuterie en tranches",Tranche,30g
336560b6-55e0-4d95-af76-94e9c66af807,Salami porc et boeuf,Tranche,30g
f8470024-e546-40c1-932e-964dacb8de3e,Salami type danois,Tranche,30g
3468e163-313e-4a2f-acae-6de14ecf91cf,Saucisson à l'ail,Tranche,30g
f371a81c-2252-4f59-83a9-3bd2cc23e05e,Salami,Tranche,30g
1b16ecbd-b16e-4540-a532-f433a8ed7d0b,Mortadelle,Tranche,30g
97b9afcd-4133-4293-b1be-936e73e1afeb,"Oeuf, blanc (blanc d'oeuf), cuit",Blanc d'œuf,30g
21b4355b-09a0-4c67-87c3-c528a978ea5c,"Oeuf, jaune (jaune d'oeuf), cuit",Jaune d'œuf,20g
d5a3c34a-0b5b-444c-a644-4efcaca6ba26,Omelette aux champignons,Omelette,150g
53da24f2-0ffc-4d4e-bfdf-4305e4c1cf0a,"Oeuf, dur",Oeuf,50g
0010a8be-b728-40ab-a138-78176ad47058,"Oeuf, poché",Oeuf,50g
34038416-95b4-48b7-8781-68d3cc48c560,"Oeuf, au plat, frit, salé",Oeuf,50g
3ad6738c-e2f9-403d-abcc-a16ac9cd5fe3,"Oeuf, brouillé, avec matière grasse",Portion,100g
31ec82d2-c7a1-4c02-8998-8d8c45a23173,"Oeuf, cru",Oeuf,50g
2342ae1f-5e62-48cd-b1f9-874625775adf,"Oeuf, blanc (blanc d'oeuf), cru",Blanc d'œuf,30g
dbc110ee-717c-4b6a-84bf-74849d8bdea7,"Oeuf, jaune (jaune d'oeuf), cru",Jaune d'œuf,20g
a8ad45cb-bbb4-437d-84d4-9670edcb80d7,"Oeuf de caille, cru",Oeuf,9g
f9ebb617-e059-4390-a43f-a9d3ba6d1e50,"Oeuf de cane, cru",Oeuf,70g
42cc5cb1-1ce0-4560-aabc-2e50bddfad65,"Oeuf d'oie, cru",Oeuf,144g
dc1e6478-0307-48bf-81b1-fee52b82afb9,"Oeuf de dinde, cru",Oeuf,80g
9239eb66-f76d-4805-a417-8077ac3a9844,"Oeuf, jaune (jaune d'oeuf), en poudre",Cuillère à soupe,8g
1134706b-9400-4095-9317-03630f9ce624,"Oeuf, blanc (blanc d'oeuf), en poudre",Cuillère à soupe,5g
9112cff7-84ef-42e7-8da9-1c73ba215a64,"Oeuf, en poudre",Cuillère à soupe,10g
940098f1-366d-4fa8-9cd7-3e36d1beafa2,"Oeuf, au plat, sans matière grasse",Oeuf,50g
abd1d453-e74c-4afb-bafc-d01f81080bd8,"Yaourt au lait de brebis, aromatisé, sucré",Pot,125g
0f816b2d-8382-4a56-9d85-49cd3081bd64,"Yaourt, lait fermenté ou spécialité laitière, nature, 0% MG",Pot,125g
672c72e0-888f-4036-9ec2-594ea1f29233,"Yaourt au lait de chèvre, nature, 5% MG environ",Pot,125g
f9901289-4e20-4cee-8c62-0262dc631986,"Yaourt, lait fermenté ou spécialité laitière, nature, à la crème",Pot,125g
c83f84fa-1deb-47d6-a283-afddc24a1d51,"Yaourt, lait fermenté ou spécialité laitière, nature, sucré",Pot,125g
b575f164-5e17-4a69-a235-7d513442ed25,"Lait fermenté à boire, nature, au lait entier",Verre,200ml
bb765258-e73c-448c-9f23-b1246b1ebe29,Fromage blanc nature ou aux fruits (aliment moyen),Pot,100g
56aaeb04-a9e7-4cf2-ab33-6c1ccb888d89,"Harissa (sauce condimentaire), préemballée",Cuillère à café,5g
e1d7eabe-a077-4ed5-b581-84b60f949e6d,"Sauce rouille, préemballée",Cuillère à soupe,15g
2274c684-816f-4d4b-8bb2-b080613762d3,"Mousse aux fruits, rayon frais",Portion,100g
bcb85070-90bb-4863-a0d6-95ddd5a60bff,Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse,Part,30g
2b9288ee-0956-47d5-b26a-b28c1f23f7dc,Brie de Meaux,Part,30g
8eac3fec-546d-4ec8-951a-7ae790041427,Fromage à pâte molle et croûte lavée (aliment moyen),Part,30g
ba1dc928-6584-42cc-b624-258142cb74e2,Brie de Melun,Part,30g
2906ca37-6e82-4810-b460-b1884a9f3b5d,"Fromage de chèvre pané à dorer, préemballé",Portion,60g
42161113-04c3-4d92-951c-e6866db05275,"Boudin antillais, à cuire",Tranche,50g
d3378402-43c0-4b11-b429-b6aa71ab3ea2,"Saucisse fumée, à cuire",Saucisse,100g
f992a73f-dbc6-42d2-a25a-e8dc735482cd,"Polenta ou semoule de maïs, précuite, sèche",Cuillère à soupe,20g
b7de4cf4-597f-4c14-a1a2-ec5db2b0fcdb,"Oie, viande, rôtie/cuite au four",Portion,100g
8cae595b-d931-442f-8d93-118b53054ebc,"Purée de pommes, type ""compote sans sucres ajoutés""",Portion,100g
5a2f1edf-376a-429f-b52b-2e043472a6e6,"Poulet (var. blanc), viande et peau, cru",Part,100g
36865662-8c6e-4909-a05e-450b902522f8,Saucisse de Morteau,Saucisse,100g
3fc5c617-e518-48ba-a035-b7e8c7837e5e,"Merguez, boeuf et mouton, crue",Merguez,60g
9929c0d5-cbb1-48e2-8990-cd7b691d14b2,"Brocoli, purée",Portion,100g
1995c94d-4e8c-4528-8dce-7c1ed437c79c,"Pomme Canada, pulpe, crue",Pomme,130g
12fadb26-fd37-434e-9b8c-c3d38555e2f6,"Poire, pulpe, crue",Poire,140g
91b07ba4-4adc-4572-aa53-cfdf1611b1ba,"Pomme, pulpe, rôtie/cuite au four",Pomme,130g
f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche",Branche,5g
7b076dab-8488-4f44-9de3-457ab9d294a4,"Thym, séché",Cuillère à café,1g
246cdcb7-a65f-491d-a4ad-aa15bebe8c6d,"Herbes de Provence, séchées",Cuillère à café,1g
67d133f5-ec73-4866-8818-af53b5501485,"Menthe, séchée",Cuillère à café,1g
e02e041a-e5d1-45ca-8ca7-63f79a9b5bcf,"Romarin, séché",Cuillère à café,1g
c123360e-c93f-4f10-aeb7-192f35c5962d,"Sauce Nuoc Mâm ou Sauce au poisson, préemballée",Cuillère à soupe,15g
93070885-1308-4984-aca4-59bc683beaca,"Sarriette, séchée",Cuillère à café,1g
d2a7ae22-eb62-4b44-90ed-26996c47b758,"Boeuf, faux-filet, rôti/cuit au four",Tranche,100g
2e6e12c9-eb48-4e03-af2c-994565280f74,"Boeuf, hampe, grillée/poêlée",Tranche,100g
d00e3be8-b2d2-411d-8a92-9a491b09d763,"Meloukhia, sauce, artisanale",Cuillère à soupe,15g
7fed2ba6-de74-45b5-a0e9-b2a4819be367,"Boeuf, joue, braisée ou bouillie",Part,100g
3b0a02bc-af50-4109-9787-09d2659df1ce,"Boeuf, gîte à la noix, cuit",Part,100g
e37184aa-3a6c-49f7-8a4a-212a8842ac43,"Aubergine, crue",Tranche,30g
cfa90e85-892c-43e4-884d-41e4cb8ffb06,Terrine ou mousse de légumes,Part,50g
b43fb7e4-b2bf-4e41-a86c-3f8758f7b933,Flan de légumes,Part,100g
b09ac9fd-dab3-4448-8a27-27bbc4b599d7,"Haricots blancs à la sauce tomate, appertisés",Portion,130g
1cb955b0-cf9d-44e7-9972-23a8b5eb3e9c,"Piperade basquaise, préemballée",Portion,150g
258134b9-1837-4711-ad22-7bbd39e6a3a3,"Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes, surgelée, crue",Portion,100g
399909a8-e619-43fe-a0a4-d63271a3937e,"Betterave rouge, crue",Betterave,100g
1bd05297-c1fa-4e74-924e-33bfee2c891b,"Griotte, crue",Griotte,5g
76cecf77-b6a8-49f3-b882-442c1cc70277,"Raisin, cru",Grappe,75g
0b3adcec-b2e8-4cc4-912a-296b866aa7a0,"Canneberge ou cranberry, crue",Poignée,30g
147b20f3-c02b-4b2f-a721-b48649e27f39,"Citron, zeste, cru",Zeste,5g
af0f3131-a658-4bcf-9701-535cf091c453,"Myrtille, surgelée, crue",Poignée,30g
818d8d92-a6ce-492a-9ea6-bc21947acded,"Salade de fruits, crue",Portion,150g
d3dba57c-37d0-436b-a26e-a22e0f43c2f6,"Framboise, surgelée, crue",Poignée,30g
35d5cd9a-e238-4974-908c-054b1848b308,"Pomelo (dit Pamplemousse) jaune, pulpe, cru",Quartier,50g
c7f88512-4a82-46a9-8f61-6f4a98650862,"Pomelo (dit Pamplemousse) rose, pulpe, cru",Quartier,50g
510fa725-1207-4068-8984-c48722ae028e,"Tzatziki, à base yaourt, préemballé",Cuillère à soupe,15g
e13f74a3-dcd4-443e-8b0b-e434f34f1f8b,"Sauce burger, préemballée",Cuillère à soupe,15g
611cace4-fc78-4dd0-9615-881d5abc4b37,"Sauce kebab, préemballée",Cuillère à soupe,15g
146bbfca-2ddf-4340-a1b5-d9843b6cd90f,"Sauce armoricaine, préemballée",Cuillère à soupe,15g
5bc1874a-cbec-46d2-aef3-d3e9f2831504,Sauce à la crème,Cuillère à soupe,15g
3950227d-5718-42af-8e5e-33b67a6fdca8,"Raifort, cru",Cuillère à café,5g
ec860eef-7ffc-4528-a87b-fede296b442d,"Chips de giraumon (variété locale), pulpe, prélevé à la Martinique",Portion,30g
987b11b8-7100-4b5b-8bb5-1fbda65c47e5,"Chips de giraumon (variété phoenix), pulpe, prélevé à la Martinique",Portion,30g
4182f42f-15b8-42c3-969b-9ff9365510a8,"Farine de pulpe de patate douce, prélevée à la Martinique",Cuillère à soupe,10g
e7ae0c32-a4f2-4dda-a7a6-3ca07d574ef7,"Giraumon (variété locale), pulpe, cuit à la vapeur, surgelé, prélevé à la Martinique",Portion,100g
cdfc556b-e7ac-4086-9593-3612dfbb65b1,"Giraumon (variété locale), pulpe, râpé, cru, prélevé à la Martinique",Portion,100g
aec00c79-fb18-4a21-8b8f-39326e12e77a,"Giraumon (variété phoenix), pulpe, râpé, cru, prélevé à la Martinique",Portion,100g
d58bf7c8-9483-4ac1-b963-a5b570d43d88,"Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique",Portion,100g
2f4f9084-bbbe-40b0-82cd-cf3bfbabee77,"Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique",Portion,100g
0fae7ecc-fedf-497f-b060-745cbd89fd71,"Jus de mandarine commune, pur jus filtré pasteurisé, prélevée à la Martinique",Verre,200ml
82c1b539-a42a-4fa2-9b19-fd97011672b3,"Mandarine commune, pulpe, au sirop, appertisée, non égouttée, prélevée à la Martinique",Portion,150g
e6a5129d-ff02-43b4-a61b-e707f00d7419,"Pomme cajou, pulpe, crue, prélevée à la Martinique",Pomme,130g
5dfa615d-2d90-4ec1-b76a-4874fdd1b213,"Pomme cannelle,  pulpe, crue, prélevée à la Martinique",Portion,100g
964147f4-d3f0-4d01-a60b-471055b691aa,"Pomme d'eau ou pomme malaca, pulpe, crue, prélevée à la Martinique",Pomme,130g
2d5888a5-cf9c-49dc-88a4-0444a486c414,"Pomme liane, pulpe, crue, prélevée à la Martinique",Portion,50g
acefe299-f22b-4806-832e-ff57da496f3b,"Prune de cythère, mûre, fruit entier, crue, prélevée à la Martinique",Prune,50g
b3664527-4d80-4346-892c-a3355ff89104,"Prune de cythère, verte ou immature, fruit entier, crue, prélevée à la Martinique",Prune,50g
ea01ad2a-f628-43b9-85d6-3388d776fce8,"Jacques, pulpe, cru, prélevé à la Martinique",Portion,100g
ebe99a8e-0c4e-4ce5-ac2d-0395b7d13942,"Courge musquée, pulpe, crue",Tranche,50g
f6075fe0-74f1-4e00-9e18-2fef9ab81866,"Sauce crudités ou Sauce salade, préemballée",Cuillère à soupe,15g
97499cb4-f543-4e98-9bb8-e6216a3e98dd,"Sauce crudités ou Sauce salade, allégée en matière grasse, préemballée",Cuillère à soupe,15g
4990f933-b977-4f2c-8cf0-95f6d556fe46,Maroilles fermier,Part,30g
0ebe1a3f-3706-4666-b273-daff7cf3b1e7,Neufchâtel,Part,30g
9f78ccd1-48d5-4d42-a564-816ede0b3992,"Romarin, frais",Branche,5g
1db597b0-f17b-4c1e-97f9-d96c0b67d725,"Thym, frais",Branche,5g
ef2d1263-ac54-4572-930d-6f0b57b70cc3,"Pâtes ou nouilles asiatiques au blé, cuites, nature, non salées",Portion,100g
51ec035f-ce8b-43c4-8a17-e0c803774f89,"Blé dur précuit, grains entiers, cuit, non salé",Portion,100g
29bdf5ee-026d-4a04-8897-bce53e5091b4,"Riz thaï, cuit, non salé",Portion,100g
9131c508-cd4b-4ecf-947a-a58203561746,Sainte-Maure de Touraine (fromage de chèvre),Part,30g
37df426b-f016-4406-8e96-fa43210ba6db,"Bette ou blette, crue",Feuille,30g
1dd98bbf-9dc0-473e-b16a-668911eb44e0,"Salicorne (Salicornia sp.), fraîche",Poignée,30g
bb8f18fd-4664-46fc-b144-47f2a087fcbd,"Pâtes fraîches, aux oeufs, cuites, non salées",Portion,100g
01b1d682-1d9c-4869-b7c4-8561e0900939,"Maïs entier, cru",Épi,150g
574575d4-ba89-4a3d-87df-343664944110,"Pain de mie, au son",Tranche,30g
6752b4ae-21be-4eb1-9661-f797acea86b6,"Porc, filet, maigre, en rôti, cuit",Tranche,100g
32c5528c-7b36-42e4-9d8a-f671d00c08aa,"Porc, échine, rôtie/cuite au four",Tranche,100g
31fc6b28-36a0-47e6-82b7-6c63715e77c2,"Poulet, cuisse, viande, bouilli/cuit à l'eau",Cuisse,150g
45c0a21e-12e1-4c34-b894-2ec8831186d2,"Autruche, viande cuite",Portion,100g
f6b3438c-8e03-4e78-ada3-d6c7f53ce59d,"Boeuf, faux-filet, cru",Tranche,120g
706b104c-246e-49cc-8eda-57c084d66d32,"Autruche, viande crue",Portion,100g
db7edf44-0a09-4a17-96d9-0fdf12469203,"Jambon cuit, choix, avec couenne",Tranche,50g
c7a2032d-4b78-4050-a175-2d6d2851980f,"Chair à saucisse, crue",Portion,100g
add4ef32-8f8e-49a2-8d90-293409ce8430,"Persil, frais",Branche,5g
38620551-1d3a-485e-82bc-d155e5a1a2c1,"Menthe, fraîche",Branche,5g
a8ee748c-7c64-4137-98b6-b1d5740e2e00,"Basilic, frais",Branche,5g
b0701cca-3e44-4b6d-8684-d7df199e6448,"Sauge, fraîche",Branche,5g
facce6f0-c6ce-4d5a-9be8-230ec6c36545,Herbes aromatiques fraîches (aliment moyen),Branche,5g
a01e6b68-bf7d-4811-bb15-ed22f2a36815,"Aneth, frais",Branche,5g
90ab1d53-66b4-4066-b91f-e93317f40ba1,"Sauce tartare, préemballée",Cuillère à soupe,15g
2ee5e15d-d09c-4039-94e6-12d833c35863,"Mayonnaise (70% MG min.), préemballée",Cuillère à soupe,15g
e9aa53c8-0e98-444a-89a9-057ee72acc71,"Ketchup allégé en sucres, préemballé",Cuillère à soupe,15g
05239e20-78be-4767-a640-5298e5a3d161,"Sauce au poivre, chaude, préemballée",Cuillère à soupe,15g
90f2c2fc-2c49-4f75-a25d-942543a186de,"Mayonnaise à teneur réduite en matière grasse ou Mayonnaise allégée, préemballée",Cuillère à soupe,15g
4338bc8e-aaf7-4a11-a9e3-d14681a33fde,"Sauce bourguignonne, préemballée",Cuillère à soupe,15g
8c010183-7043-48f5-93df-d54eceefda39,Sauce au yaourt,Cuillère à soupe,15g
1770686f-754d-4863-ad48-bf9154ca3cb7,"Sauce américaine, préemballée",Cuillère à soupe,15g
ceaeb4bd-ab0f-48d9-943a-f64c7f54761f,"Orge entière, crue",Cuillère à soupe,15g
a9385421-61c3-407c-b489-d15c1968d8c5,"Orge perlée, crue",Cuillère à soupe,15g
f74e78a8-6928-4a53-839f-16e51dc743ec,"Veau, rôti, cuit",Tranche,100g
23e01b93-4d4f-413f-8d31-5e817cc996f8,"Porc, travers, braisé",Portion,100g
4ee99881-0869-4cac-8c6f-0e1bff447689,"Boeuf, à bourguignon ou pot-au-feu, cuit",Portion,100g
decbbf6a-6057-4767-ba8d-e3db51709a8c,"Amarante, crue",Cuillère à soupe,15g
5a0eb746-fc84-4e07-b3c5-4ec46c654fc8,"Canard, magret, grillé/poêlé",Tranche,100g
3db83037-ab6b-47ff-8383-b59ba4740f93,"Agneau, selle, partie maigre, rôtie/cuite au four",Tranche,100g
ff63404e-34e7-4518-9a00-3c0be723c56b,"Gibier à poil, cuit (aliment moyen)",Portion,100g
2163ee33-2260-45cf-904e-0e675344cae0,"Sauge, séchée",Cuillère à café,5g
6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru",Poignée,30g
2222c162-bb7e-41fc-8a36-e8e09b50a093,Bleu de Gex ou Fromage bleu du Haut-jura ou Bleu de septmoncel (AOC),Part,30g
84fe73f9-4cf5-45ac-8d74-1c200d92a1ea,Fromage fondu en portions ou en cubes environ 8% MG,Cube,15g
b70436cb-efed-4e57-9a3c-021b19d7a3c6,"Sauce chasseur, préemballée",Cuillère à soupe,15g
26122a9f-1076-4d42-a1bb-53474a2fae64,"Poulet, filet, sans peau, sauté/poêlé",Tranche,100g
75311f7e-ea88-4e6f-acdc-5d6156aceca1,"Veau, filet, rôti/cuit au four",Tranche,100g
2127e6f0-b5ab-4848-b61e-0aa19fc548cb,"Poulet, filet, sans peau, sauté/poêlé, bio",Tranche,100g
4fe4ba76-e311-43d4-88e9-82196beb163b,"Veau, viande, cuite (aliment moyen)",Portion,100g
ccca16d8-16a9-422d-9307-8011c6b0ff57,"Spécialité laitière type encas, riche en protéines, sur lit de fruits, sucrée",Portion,150g
aecefcd8-7dac-443b-9969-60bb767a4891,Bière blanche,Verre,250ml
97567297-c65c-4f8c-90ad-6ff50bf2a29e,"Sauce vinaigrette à l'huile d'olive (50 à 75% d'huile), préemballée",Cuillère à soupe,15g
d248f4aa-85d2-4abc-a4c3-5305448e3cf5,"Sauce vinaigrette allégée en MG (25 à 50% d'huile), préemballée",Cuillère à soupe,15g
a49b18ae-6a8f-460e-a971-a53811de9f02,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, 0% MG (aliment moyen)",Pot,125g
f725ce79-dc8d-4b1b-b07e-4e993139600f,"Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, non allégé en MG (aliment moyen)",Pot,125g
ab7a4c73-baa0-40da-b51a-9a130665c1ea,"Quenelle de poisson, cuite",Unité,100g
fbb96fcb-c157-411f-b84c-ebd143fbe3a7,Andouille,Tranche,30g
88ec7be6-741f-4d34-8942-0fc5d9209cfd,Saucisson cuit pur porc,Tranche,30g
e137709c-ccfe-4258-86c0-ab122a0c9df0,"Ramboutan, pulpe, crue",Unité,10g
acf3b74b-97f7-4ac9-9834-b846ac9ba5bc,"Dourian, pulpe, cru",Portion,100g
689cf370-a067-4c1d-a11c-581c8c4341a8,"Longan, pulpe, cru",Unité,10g
12377e94-fa11-4908-a77f-10ea00d84b5c,"Pamplemousse chinois, pulpe, cru",Quartier,40g
9515512c-0f8d-4fbe-b54c-17765f85bc9c,"Céleri-rave, cuit",Portion,100g
5ccb7c1e-ecd5-45bd-a441-4db268c25f7d,Croque-madame,Unité,250g
c296cb72-2ef5-48de-9c7a-67a9b6fa3d39,Huile de hareng,Cuillère à soupe,15ml
359fb751-3338-411f-ad10-91488b175462,"Tacaud, cru",Filet,150g
9c36db75-4b27-4c45-9c80-da723f39dd95,"Sandre, cru",Portion,150g
235fd7d6-8723-49cf-a9e0-0ef041ee620e,Légumes farcis (sauf tomate),Unité,200g
6c25d800-69ed-4ced-9029-ba2e8808c258,"Riz blanc, avec poulet, préemballé, cuit",Portion,250g
fbc24b6a-0ca8-4b09-8258-62d76110ba15,Pain panini,Unité,80g
471b4607-42cb-4ac4-9bc3-bc10956586d3,Burger au poulet,Unité,200g
6f611472-0bcf-4ba5-a383-193229cfad73,"Ketchup, préemballé",Cuillère à soupe,15g
e50e064f-44c1-4c71-9d10-c39aa032c7b8,"Sauce barbecue, préemballée",Cuillère à soupe,15g
7b973143-7325-4bff-becc-df3c78da551f,"Meloukhia, feuilles de corète séchées, en poudre",Cuillère à café,5g
4972f9fb-84d4-48ac-94e8-297fab45c1e9,Pain pita,Unité,60g
95947f88-5286-4523-b771-8d86f1b50238,"Beurre à 80% MG, salé",Noix,10g
73311f4c-c748-45b0-b527-e4520aeaf774,Vinaigre,Cuillère à soupe,15ml
7e738078-bf9e-4dd8-adc6-34e551318e0a,"Sardine, crue",Unité,40g
f6cb27b0-c0ad-4b41-993f-9dca24e8dc10,Fécule de pomme de terre,Cuillère à soupe,10g
365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra,Cuillère à soupe,15ml
62d5d8bd-57a2-4f7b-95e8-4d5ed638fc3c,"Soupe aux poireaux et pommes de terre, déshydratée reconstituée",Bol,250ml
