"hellofresh_id","hellofresh_name","ciqual_id","ciqual_name"
"5c9e3f05c445fa5e430ba4a2",Maïs en conserve,"349af291-aafe-4ef8-b0f7-bd35e5fb04c4","Maïs doux, appertisé, égoutté"
"6405bfe9b0da194777986410",Maïs en conserve,"349af291-aafe-4ef8-b0f7-bd35e5fb04c4","Maïs doux, appertisé, égoutté"
"5af2be05ae08b5194415a15c",Beurre de cacahuètes,"219bd08b-7939-419a-8a43-1aa7c645bce6",Beurre de cacahuète ou Pâte d'arachide
"64073bd39c6d10cd16eab653",Beurre de cacahuètes,"219bd08b-7939-419a-8a43-1aa7c645bce6",Beurre de cacahuète ou Pâte d'arachide
"64d0f4dc317ec2bf51927577",Biscotte multicéréales,"2ad149a2-c973-48fa-92a4-82d1099bf30a",Biscotte multicéréale
"64f199da71b62ce128332348",Marrons,"1aa3371d-c9af-4921-a0d9-34ecc36a7a2c","Châtaigne ou Marron, appertisé"
"64073ba9683721c9a32b073a",Bleu d'Auvergne AOP,"8b7d1644-230d-4fd1-a13f-a836e34aba25",Fromage bleu d'Auvergne
"64073c75683721c9a32b07e4",Blinis,c33462e4-e4bf-4ac1-9245-422a695e4b56,Blini
"648905ea7b6a161d101f759e",Mayonnaise,"2ee5e15d-d09c-4039-94e6-12d833c35863","Mayonnaise (70% MG min.), préemballée"
"6405bfa9b9d07cd5d38d7b7e",Médaillons de porc,"051da536-67cd-4861-b129-eb16e103a2b0","Porc, échine, crue"
"5d68deb4b49ee9000c646363",Mélange aux brocolis à mixer,"575e97d7-07d3-4674-be0b-3c684f598799","Brocoli, cru"
"5e3bf6849ce22818eb199f8e",Mélange cranberries et graines,"6b16b8bf-d30c-4403-a736-441033652157",Mélange apéritif de graines (non salées) et fruits séchés
"6405bf49b0da1947779861ed","Mélange de carotte, chou rouge et blanc","59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"5af2c159ae08b51b804e58d2",Mélange de carottes de couleur,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"64073c23683721c9a32b07b9",Mélange de carottes et oignons prédécoupés,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"5dde798bf347bc3e7840d6d2",Mélange de légumes asiatiques,"01856677-7f53-40d8-b030-1a6e1cd73833","Légumes, mélange surgelé, crus"
"64073d179c6d10cd16eab71a",Boudin blanc,"074c7cb4-f41c-437e-85fd-9fa4bc426a5e","Boudin blanc, à cuire"
"5d80e40a1191fd486135374d",Bouillon de bœuf,f589218e-35f9-4ee9-9d6f-12aef239b04f,"Bouillon de boeuf, déshydraté reconstitué"
"63e5121981b4b295e66f0252",Bouillon de bœuf,f589218e-35f9-4ee9-9d6f-12aef239b04f,"Bouillon de boeuf, déshydraté reconstitué"
"6462c7fd6ced9aa0d6353b2f",Mélange d'épices africaines,"061170c1-7585-4b89-84ac-c478cadf8761",Epice (aliment moyen)
"5e84811b864a1c4f9e010eb0",Bouillon de légumes,"90632422-d831-4fc7-b107-d69791af290c","Bouillon de légumes, déshydraté reconstitué"
"6405c017b0da1947779864a9",Mélange d'épices du Moyen-Orient,"061170c1-7585-4b89-84ac-c478cadf8761",Epice (aliment moyen)
"6405bf26b9d07cd5d38d7996",Mélange d'épices péruviennes,"061170c1-7585-4b89-84ac-c478cadf8761",Epice (aliment moyen)
"5bbb0a78ae08b5070015cf82","Mélange de poivrons rouges, courgettes, poireaux et carottes jaunes prédécoupés",da10848f-5a61-497c-8245-7a0ecda85acb,"Poivron rouge, cru"
"63e5120dbc1d64f7b96e26fe",Bouillon de volaille,"6eae5f9c-7725-48cc-afc7-1af0bb96d2db","Bouillon de volaille, déshydraté reconstitué"
"5c8bcdafe3f3397358648c99",Bouillon de volaille ou de légumes,"6eae5f9c-7725-48cc-afc7-1af0bb96d2db","Bouillon de volaille, déshydraté reconstitué"
"6405bfc6b0da19477798639f",Mélange de salades avec des fèves de soja,c007cb59-3699-4540-ac57-231f4fefb4d6,"Laitue, crue"
"64073c8fdf6297bb5beef1cc",Mélisse citronnelle,"38620551-1d3a-485e-82bc-d155e5a1a2c1","Menthe, fraîche"
"5ed50d63cb7a11723807e097",Mélisse citronnelle,"38620551-1d3a-485e-82bc-d155e5a1a2c1","Menthe, fraîche"
"6405bffbaf4af6d531d50d79",Mélisse citronnelle,"38620551-1d3a-485e-82bc-d155e5a1a2c1","Menthe, fraîche"
"5d2c50009de581000e37f6cd",Melon galia,"3721c1a9-1843-42ea-bffd-eb8a901fd159","Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru"
"64073ba5df6297bb5beef0f1",Mini nems au poulet et sauce poisson,aa8fb4e9-8ad8-4d7a-bfe2-e4e01691fc55,Nem ou Pâté impérial
"64073bbfdf6297bb5beef123",Morceaux d'abricots secs,e65b1fc3-313a-4c06-8ea3-63506a96b12b,"Abricot, dénoyauté, sec"
"6405bfc1b9d07cd5d38d7bc2",Morceaux d'abricots secs,e65b1fc3-313a-4c06-8ea3-63506a96b12b,"Abricot, dénoyauté, sec"
"6405bfc8b9d07cd5d38d7bd8",Muesli,a3184ec6-a676-4dc9-b16b-46abc0cb4916,Muesli (aliment moyen)
"6405bf64af4af6d531d50b8a",Nectarine jaune,"1f498d2b-f665-421a-8917-d1f327741c88","Pêche jaune, pulpe, crue"
"64073bb59c6d10cd16eab62d",Noix de coco râpée,"759c7462-2f54-4af2-b01d-23519dc3ac32","Noix de coco, amande, sèche"
"5c950d81c445fa28b9748b63",Boulgour,"1c34b973-5419-4ee2-a709-44aeae22608a","Boulgour de blé, cru"
"6405c01bb0da1947779864c2",Boulgour,"1c34b973-5419-4ee2-a709-44aeae22608a","Boulgour de blé, cru"
"649ac0414717a9ae7f5d1971",Boulgour,"1c34b973-5419-4ee2-a709-44aeae22608a","Boulgour de blé, cru"
"64073ba9683721c9a32b0739",Boulgour,"1c34b973-5419-4ee2-a709-44aeae22608a","Boulgour de blé, cru"
"6405bfdfb9d07cd5d38d7c2d",Boulgour complet,"1c34b973-5419-4ee2-a709-44aeae22608a","Boulgour de blé, cru"
"5b645d7bae08b57e59605782",Boulgour complet,"1c34b973-5419-4ee2-a709-44aeae22608a","Boulgour de blé, cru"
"5cf144a8806177000e019d26",Brie,"2b9288ee-0956-47d5-b26a-b28c1f23f7dc",Brie de Meaux
"64073be79c6d10cd16eab665",Brie,"2b9288ee-0956-47d5-b26a-b28c1f23f7dc",Brie de Meaux
"6405bf59b0da194777986225",Brie,"2b9288ee-0956-47d5-b26a-b28c1f23f7dc",Brie de Meaux
"5c7e9716e3f33970746cf5e2",Brie de chèvre,ba1dc928-6584-42cc-b624-258142cb74e2,Brie de Melun
"64073ea89c6d10cd16eab7bf",Brie Pasteurisé,ff22b515-c0cd-4e17-baaf-88c9aea24bbb,"Brie, sans précision"
"5d3f1560265a5e000f76a20b",Brioche,ff8b26f4-5b48-4468-a9fa-f103bcf250f7,"Brioche, préemballée"
"64d2428ab199bd79fa716c69",Broccolini,"575e97d7-07d3-4674-be0b-3c684f598799","Brocoli, cru"
"6405bf3ab9d07cd5d38d79dd",Broccolini,"575e97d7-07d3-4674-be0b-3c684f598799","Brocoli, cru"
"5d53d9740f071b00083c90a7",Brocoli,"575e97d7-07d3-4674-be0b-3c684f598799","Brocoli, cru"
"6405bf80af4af6d531d50be4",Brocoli,"575e97d7-07d3-4674-be0b-3c684f598799","Brocoli, cru"
"6405bf85b9d07cd5d38d7af6",Brocoli fleurettes,"575e97d7-07d3-4674-be0b-3c684f598799","Brocoli, cru"
"64073bdb9c6d10cd16eab656",Brocoli fleurettes,"575e97d7-07d3-4674-be0b-3c684f598799","Brocoli, cru"
"5af2be5fae08b5194415a29e",Noix de coco râpée,"759c7462-2f54-4af2-b01d-23519dc3ac32","Noix de coco, amande, sèche"
"64073df1df6297bb5beef25e",Nouilles complètes,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"64073bef683721c9a32b0788",Cacahuètes au miel piquantes,"16247c5c-1f56-418c-ade8-1e5a82dc5694","Cacahuète, grillée, salée"
"5c13b5e6e3f3396ec2134223",Cacahuètes caramélisées piquantes,"16247c5c-1f56-418c-ade8-1e5a82dc5694","Cacahuète, grillée, salée"
"6405bfb2b0da194777986358",Cacahuètes non salées,b6f1cb50-f7cb-430b-9e56-6f5038701c30,"Cacahuète, grillée, sans sel ajouté"
"64073bb6df6297bb5beef10e",Cacahuètes non salées,b6f1cb50-f7cb-430b-9e56-6f5038701c30,"Cacahuète, grillée, sans sel ajouté"
"6405bf5fb9d07cd5d38d7a74",Cacahuètes salées,"16247c5c-1f56-418c-ade8-1e5a82dc5694","Cacahuète, grillée, salée"
"5d2455fc6bca3600111633bd",Cacahuètes salées,"16247c5c-1f56-418c-ade8-1e5a82dc5694","Cacahuète, grillée, salée"
"5af2c153ae08b51b804e58c1",Cacahuètes salées,"16247c5c-1f56-418c-ade8-1e5a82dc5694","Cacahuète, grillée, salée"
"5e9ffb824055b55d53758162",Cacahuètes salées avec peau,"16247c5c-1f56-418c-ade8-1e5a82dc5694","Cacahuète, grillée, salée"
"6405bf5cb9d07cd5d38d7a6a",Camembert,c5dacacd-57d6-44f2-9b58-1034953bde7a,"Camembert, sans précision"
"64073c209c6d10cd16eab69d",Camembert,c5dacacd-57d6-44f2-9b58-1034953bde7a,"Camembert, sans précision"
"5d1b4fca2bd5c6000a2151fc",Camembert,c5dacacd-57d6-44f2-9b58-1034953bde7a,"Camembert, sans précision"
"6405bf6aaf4af6d531d50b9c",Cannelle en poudre,"058a6dc1-e3b3-4113-a92a-92ce520f31b0","Cannelle, poudre"
"5c8bcda5e3f33973013052b2",Cannelle en poudre,"058a6dc1-e3b3-4113-a92a-92ce520f31b0","Cannelle, poudre"
"64073c13df6297bb5beef178",Cantal AOP,"5eae2189-9996-4c49-9108-6b1ded0ae6e0","Cantal, Salers ou Laguiole"
"6405bfb8b0da19477798636a",Câpres,b5f1ef9c-292d-4ac3-87d4-13b1b94b9c98,"Câpres, au vinaigre"
"5af2be04ae08b5194415a151",Câpres,b5f1ef9c-292d-4ac3-87d4-13b1b94b9c98,"Câpres, au vinaigre"
"64994802461c4ddf32309845",Nouilles de blé,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"64073bbb9c6d10cd16eab634",Nouilles de blé,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"5af2bdffae08b5194415a13e",Cardamome moulue,f0797302-8ca1-4427-bdd1-3d5eecc7037e,"Cardamome, poudre"
"6405bfbfb0da194777986386",Carotte,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"6405bf6daf4af6d531d50ba3",Carotte jaune,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"5af2be29ae08b5194415a1de",Carotte jaune,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"6405bffbb9d07cd5d38d7c85",Carotte râpée,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"5af2be86ae08b5194415a33b",Carotte violette,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"6405bff4b9d07cd5d38d7c6c",Carotte violette,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"6405bf3db9d07cd5d38d79e4",Carottes en botte,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"5c9e3f00c445fa5e1e745da2",Carottes en botte,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"6405bfbab0da194777986378",Carottes multicolores,"59554a1c-5eda-4b2a-a8d1-23d747855a7f","Carotte, crue"
"642304b520d75c77facda4a9",Nouilles de blé,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"5af2be51ae08b5194415a269",Nouilles de blé,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"64cbae4f2864fe111ef99772",Nouilles de blé,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"6405bf50b0da19477798620a",Nouilles de blé,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"6405bf6bb9d07cd5d38d7a9f",Nouilles de blé,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"5c8bcda0e3f33973675d57e4",Nouilles plates de riz,"9ec95aff-c5e7-4dbb-8f84-becbd00a9542","Pâtes, sans gluten, à base de riz et maïs, cuites à l'eau, non salées"
"5c9e3f07c445fa5e4f2059d2",Céleri branche,c7b39be6-f5da-4b4f-b976-79146911116b,"Céleri branche, cru"
"5af2be22ae08b5194415a1c2",Céleri vert,b1a01339-7ad9-4587-b8cc-69f4c630f8a4,"Céleri-rave, cru"
"64073bcb9c6d10cd16eab644",Céleri-branche,c7b39be6-f5da-4b4f-b976-79146911116b,"Céleri branche, cru"
"64073c2edf6297bb5beef192",Céleri-branche,c7b39be6-f5da-4b4f-b976-79146911116b,"Céleri branche, cru"
"64073bee9c6d10cd16eab66f",Céleri-rave,b1a01339-7ad9-4587-b8cc-69f4c630f8a4,"Céleri-rave, cru"
"5af2be28ae08b5194415a1d9",Céleri-rave,b1a01339-7ad9-4587-b8cc-69f4c630f8a4,"Céleri-rave, cru"
"6405bfa7b9d07cd5d38d7b77",Cèpes et morilles séchés,e8b1dcd0-2d42-49b2-b2d7-1d7b8039b0e1,"Champignon, morille, crue"
"5af2bea1ae08b5194415a392",Cerfeuil,"2f228b28-5a3e-4dc9-a817-b2de6212dae8","Cerfeuil, frais"
"6405bf35af4af6d531d50ab9",Cerfeuil,"2f228b28-5a3e-4dc9-a817-b2de6212dae8","Cerfeuil, frais"
"6405bf3bb9d07cd5d38d79e1",Chair à saucisse,c7a2032d-4b78-4050-a175-2d6d2851980f,"Chair à saucisse, crue"
"6405bf26b9d07cd5d38d7998",Champignons blonds,"6cb58fe9-22c0-4919-9842-d59ad541fab9","Champignon, tout type, cru"
"5af2be78ae08b5194415a2fb",Champignons blonds,"6cb58fe9-22c0-4919-9842-d59ad541fab9","Champignon, tout type, cru"
"6405bf28b0da194777986184",Champignons de Paris,ede54e6c-75aa-4e76-8c8c-be66e626c53f,"Champignon de Paris ou champignon de couche, cru"
"5f47631a3c53f175500af63a",Champignons de Paris,ede54e6c-75aa-4e76-8c8c-be66e626c53f,"Champignon de Paris ou champignon de couche, cru"
"5c8bcd9ee3f33973480ec965",Champignons de Paris émincés,ede54e6c-75aa-4e76-8c8c-be66e626c53f,"Champignon de Paris ou champignon de couche, cru"
"5af2bde9ae08b5194415a0df",Champignons shiitake,"6cb58fe9-22c0-4919-9842-d59ad541fab9","Champignon, tout type, cru"
"649a2860b4dbfc471f989717",Chapelure panko,"2569465f-7d61-4f70-a65e-ffdbde3fb6e8",Chapelure
"64073c70df6297bb5beef1b9",Cheddar râpé,"44b2667a-934e-4d78-8dfd-d1aa9e480165",Cheddar
"5cfa73b6d8a871000e5b1633",Cheddar râpé,"44b2667a-934e-4d78-8dfd-d1aa9e480165",Cheddar
"6405bfd3b9d07cd5d38d7c02",Chipolata,"4e9056a3-e3fb-4a3e-a68b-ac62a64f1018","Chipolata, crue"
"5af2be5eae08b5194415a29c",Chipolatas de bœuf,"4e9056a3-e3fb-4a3e-a68b-ac62a64f1018","Chipolata, crue"
"6405bfcaaf4af6d531d50ce3",Chips de tortilla épicées,cd9c8d09-351f-4e8d-a4d1-eb8345693ee6,Chips de maïs ou tortilla chips
"6470775a0c1e02e39244a3a0",Chorizo tranché,a14b3bae-3e53-4d32-8902-b015dce7b258,Chorizo
"5af2be7bae08b5194415a306",Chou blanc et brocoli,"555eb1e8-c85b-4093-b4e3-b6560e0f32c9","Chou blanc, cru"
"5db849937a3a7a528073c96d",Chou blanc et carotte râpés,"555eb1e8-c85b-4093-b4e3-b6560e0f32c9","Chou blanc, cru"
"6405bf89af4af6d531d50bfc",Chou blanc et carotte râpés,"555eb1e8-c85b-4093-b4e3-b6560e0f32c9","Chou blanc, cru"
"64073d41683721c9a32b082c",Chou blanc et carotte râpés,"555eb1e8-c85b-4093-b4e3-b6560e0f32c9","Chou blanc, cru"
"6405bf57b0da194777986220",Chou blanc râpé,"555eb1e8-c85b-4093-b4e3-b6560e0f32c9","Chou blanc, cru"
"5af2be5fae08b5194415a29d",Chou chinois,d84edafe-cdf3-401f-9e85-71c1cdbdbef9,"Chou frisé, cru"
"6405bf71b0da194777986282",Chou chinois,d84edafe-cdf3-401f-9e85-71c1cdbdbef9,"Chou frisé, cru"
"5af2bde8ae08b5194415a0dd",Chou de Milan vert émincé,"33cf7bae-d917-4825-8043-d148397fad09","Chou vert, cru"
"6405bfa9b0da19477798633c",Chou kale,"33cf7bae-d917-4825-8043-d148397fad09","Chou vert, cru"
"64073d63683721c9a32b083a",Chou kale tranché,"555eb1e8-c85b-4093-b4e3-b6560e0f32c9","Chou blanc, cru"
"6405c021b0da1947779864d5",Chou kale tranché,"555eb1e8-c85b-4093-b4e3-b6560e0f32c9","Chou blanc, cru"
"5e1f0278e2e6d65ec87f8933",Chou pointu,"33cf7bae-d917-4825-8043-d148397fad09","Chou vert, cru"
"6405bf85af4af6d531d50bef",Chou pointu,"33cf7bae-d917-4825-8043-d148397fad09","Chou vert, cru"
"64073e8d683721c9a32b089e",Chou pointu et brocoli,"5134e96a-d1b2-4b5f-883c-22e21d2d1f4d","Chou rouge, cru"
"64073c4e9c6d10cd16eab6be",Chou rouge découpé,"5134e96a-d1b2-4b5f-883c-22e21d2d1f4d","Chou rouge, cru"
"5af2c15dae08b51b804e58e4",Chou rouge découpé,"5134e96a-d1b2-4b5f-883c-22e21d2d1f4d","Chou rouge, cru"
"6405bf9bb9d07cd5d38d7b43",Chou rouge découpé,"5134e96a-d1b2-4b5f-883c-22e21d2d1f4d","Chou rouge, cru"
"5b89525aae08b5054c7e9082",Chou rouge et carotte râpés,"5134e96a-d1b2-4b5f-883c-22e21d2d1f4d","Chou rouge, cru"
"6405bf5caf4af6d531d50b68",Chou rouge et carotte râpés,"5134e96a-d1b2-4b5f-883c-22e21d2d1f4d","Chou rouge, cru"
"64073c7d9c6d10cd16eab6d3",Chou rouge et carotte râpés,"5134e96a-d1b2-4b5f-883c-22e21d2d1f4d","Chou rouge, cru"
"64073df09c6d10cd16eab779","Chou rouge, blanc et carotte","5134e96a-d1b2-4b5f-883c-22e21d2d1f4d","Chou rouge, cru"
"6405bf89af4af6d531d50bfb",Chou-fleur,a0f87d8d-c9a4-429e-a3c4-6d807118ce2a,"Chou-fleur, cru"
"5af2bdeaae08b5194415a0e8",Chou-rave,"079541e5-74df-4d6d-b81c-2a6fab498e6e","Chou-rave, cru"
"6405bf68b9d07cd5d38d7a90",Nouilles plates de riz,"9ec95aff-c5e7-4dbb-8f84-becbd00a9542","Pâtes, sans gluten, à base de riz et maïs, cuites à l'eau, non salées"
"5af2be88ae08b5194415a345",Choux kalette,"33cf7bae-d917-4825-8043-d148397fad09","Chou vert, cru"
"6405bfc2b9d07cd5d38d7bc3",Chutney d'abricots,"035e4804-82f4-44af-8914-167fb4013da0",Nectar d'abricot
"64073bc4df6297bb5beef131",Nouilles soba,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"5af2c15cae08b51b804e58e1",Nouilles soba,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"649a2878461c4ddf323098b3",Nouilles soba,"710b8ef4-5c1a-4928-bdb5-8371f908cef8","Pâtes ou nouilles asiatiques au blé et aux oeufs, crues, nature"
"5af2bdf1ae08b5194415a104",Œuf de poule élevée en plein air,"31ec82d2-c7a1-4c02-8998-8d8c45a23173","Oeuf, cru"
"6405bfafaf4af6d531d50c89",Œuf de poule élevée en plein air,"31ec82d2-c7a1-4c02-8998-8d8c45a23173","Oeuf, cru"
"649452ce2417a80cb660ba74",Oignons frits,"543f67b3-bec2-480f-985d-707976a48125","Croûton à l'ail aux fines herbes ou aux oignons, préemballé"
"64073c9b683721c9a32b07ed",Orecchiette,"099c0d00-4f28-4f0b-939d-ea99c52e0df3","Pâtes sèches standard, crues"
"6405c016b0da1947779864a6",Orecchiette,"099c0d00-4f28-4f0b-939d-ea99c52e0df3","Pâtes sèches standard, crues"
"5af2c163ae08b51b804e58f7",Orecchiette,"099c0d00-4f28-4f0b-939d-ea99c52e0df3","Pâtes sèches standard, crues"
"64073bc19c6d10cd16eab63b",Orzo,"099c0d00-4f28-4f0b-939d-ea99c52e0df3","Pâtes sèches standard, crues"
"6405bff4b9d07cd5d38d7c6e",Orzo,"099c0d00-4f28-4f0b-939d-ea99c52e0df3","Pâtes sèches standard, crues"
"5af2bde9ae08b5194415a0e2",Orzo,"099c0d00-4f28-4f0b-939d-ea99c52e0df3","Pâtes sèches standard, crues"
"649a284ab4dbfc471f989713",Orzo,"099c0d00-4f28-4f0b-939d-ea99c52e0df3","Pâtes sèches standard, crues"
"5af2be1aae08b5194415a1a5",Pain au levain,c6e486c2-439e-4444-8f0b-834900a47b30,"Pain, baguette ou boule, au levain"
"64945b3c2417a80cb660ba7b",Pain bao,ec565b58-3760-4fbb-97ac-544afbf630ff,"Muffin anglais, petit pain spécial, préemballé"
"64073fbfdf6297bb5beef2f4","Ciboulette fraîche, aneth et persil plat",f6e84525-d2cf-43fe-99b8-710bb5a6753c,"Ciboule ou Ciboulette, fraîche"
"6405c011af4af6d531d50dcd",Citron,a6256804-ca4e-4d1f-b95d-d0881345ff25,"Citron, pulpe, cru"
"5c950d77c445fa28926e8832",Citron jaune,a6256804-ca4e-4d1f-b95d-d0881345ff25,"Citron, pulpe, cru"
"5af2be6cae08b5194415a2cf",Citron vert,e9074367-8da2-40e2-9c11-2070f0906b64,"Citron vert ou Lime, pulpe, cru"
"6405bf30af4af6d531d50aac",Citron vert,e9074367-8da2-40e2-9c11-2070f0906b64,"Citron vert ou Lime, pulpe, cru"
"5e68de0c03c57802fc06c6ab",Pain bao,ec565b58-3760-4fbb-97ac-544afbf630ff,"Muffin anglais, petit pain spécial, préemballé"
"64073c7d9c6d10cd16eab6d4",Pain bao,ec565b58-3760-4fbb-97ac-544afbf630ff,"Muffin anglais, petit pain spécial, préemballé"
"64073befdf6297bb5beef15e",Pain burger,"0c0adf42-2d2a-4819-b8f7-6a2b7a6ee0f9","Pain pour hamburger ou hot dog (bun), préemballé"
"64073bdf683721c9a32b077a",Comté,e125eecb-0457-473d-80e8-a075b8d5fb63,Comté
"5af2c14eae08b51b804e58b2",Pain burger au sésame,"0c0adf42-2d2a-4819-b8f7-6a2b7a6ee0f9","Pain pour hamburger ou hot dog (bun), préemballé"
"64073bc8df6297bb5beef133",Pain burger au sésame,"0c0adf42-2d2a-4819-b8f7-6a2b7a6ee0f9","Pain pour hamburger ou hot dog (bun), préemballé"
"64073bcd683721c9a32b076b",Pain burger aux graines,"0c0adf42-2d2a-4819-b8f7-6a2b7a6ee0f9","Pain pour hamburger ou hot dog (bun), préemballé"
"5cfa73b2d8a871000d34cac7",Pain libanais complet,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"6405bf5eb9d07cd5d38d7a72",Pain libanais complet,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"6405bfeeb9d07cd5d38d7c57",Pain naan à l'ail et aux épices,"4972f9fb-84d4-48ac-94e8-297fab45c1e9",Pain pita
"6405bf6cb0da19477798626b",Pain pistolet gris,"887f8ae5-87c5-4d69-aada-c134f259f8b3","Pain, baguette ou boule, de campagne"
"6405c000af4af6d531d50d96",Concombre,"808676f6-3130-491f-bab9-b38d3bdf87c3","Concombre, pulpe, cru"
"6405bf8baf4af6d531d50c00",Confit de canard,"8d8a8b7b-cd3c-4b1d-ad21-ea793af1e9dc",Confit de canard
"648905f30635a1e9befbb436",Confit de canard,"8d8a8b7b-cd3c-4b1d-ad21-ea793af1e9dc",Confit de canard
"64073c24df6297bb5beef186",Pak choï,"3acd5537-d26c-4da5-ae94-a982d9e5d8c1","Chou chinois ou pak-choi ou pé-tsai, cru"
"64073e6f683721c9a32b088d",Confiture de figues,"0dc8a08a-643d-4ec4-9394-05901be82eda",Confiture de fraise (extra ou classique)
"5d9d97a76f3ff25eb7598b4e",Confiture de fraises,"0dc8a08a-643d-4ec4-9394-05901be82eda",Confiture de fraise (extra ou classique)
"64073bc1683721c9a32b0757",Confiture de fraises,"0dc8a08a-643d-4ec4-9394-05901be82eda",Confiture de fraise (extra ou classique)
"64132d2d6b23cefedf01c8cf",Confiture de fraises,"0dc8a08a-643d-4ec4-9394-05901be82eda",Confiture de fraise (extra ou classique)
"5beec8e030006c7bb0539e62",Confiture de framboises,e4d2026e-3db8-40d0-8226-084e78de21eb,Confiture de framboise (extra ou classique)
"64073c16df6297bb5beef17a",Panir,"3eb52437-2b2f-4267-b95c-f39e91598554",Fromage à pâte molle et croûte fleurie double crème environ 30% MG
"64073bcb9c6d10cd16eab645",Pappardelle fraîches,"3176a375-d4be-4a5d-a06a-bb317ced53e9","Pâtes fraîches, aux oeufs, crues"
"5af2bea4ae08b5194415a39d",Copeaux de fromage de chèvre vieux,aa1a8602-e1fd-47ac-a71c-c42d99130516,Fromage de chèvre sec
"64073bba683721c9a32b074e",Parmigiano Reggiano AOP,"3c80b3e6-c971-4aa3-96b1-f374e956a3b8",Parmesan
"5af2be8dae08b5194415a35b",Copeaux de grana padano,acc8e33b-93f1-4c07-ae34-ef4170da8d05,Grana Padano
"64073bc59c6d10cd16eab640",Copeaux de grana padano,acc8e33b-93f1-4c07-ae34-ef4170da8d05,Grana Padano
"6405bf94b9d07cd5d38d7b24",Coppa di Parma,"4d0c7f5c-8eb6-4b43-9bc5-f0fce6aaf15b",Coppa
"6438256b184668ed677d9e31",Coppa di Parma,"4d0c7f5c-8eb6-4b43-9bc5-f0fce6aaf15b",Coppa
"6405bfc5b0da19477798639d",Coq au vin,"1a8b2cab-6ca2-4a02-91e4-e273b7787e67",Coq au vin
"6405bf35af4af6d531d50ab8",Coriandre,f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
"5af2be42ae08b5194415a237",Coriandre,f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
"64073bfbdf6297bb5beef170",Coriandre,f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
"6405bf71b0da194777986281",Coriandre et basilic thaï,f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
"6405bf45b9d07cd5d38d7a09",Coriandre et menthe,f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
"5c4b33c8c445fa26e6000362",Coriandre et menthe,f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
"64073c469c6d10cd16eab6b6",Coriandre et menthe,f164cbea-807d-4c69-bb18-af98aed17df9,"Coriandre, fraiche"
"6405bfc0b0da194777986389",Coriandre moulue,"6eca7d2a-90e2-4f90-9701-3ceaa084c0a6","Coriandre, graine"
"5c8bcdace3f339730507bc43",Coriandre moulue,"6eca7d2a-90e2-4f90-9701-3ceaa084c0a6","Coriandre, graine"
"5af2c169ae08b51b804e590b",Cornichons prédécoupés,a1688c4f-dd82-4684-8baf-c3ed21e12d38,"Cornichon, au vinaigre"
